source_id,relation,target_id
2026_Huang_Lyapunov_EV_Scheduling,metric,Unit_Cost_USD_per_kWh
2026_Huang_Lyapunov_EV_Scheduling,model,Lyapunov_Optimization
2026_Huang_Lyapunov_EV_Scheduling,model,MPC
2026_Huang_Lyapunov_EV_Scheduling,model,Queuing_Model
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,dataset,ST-EVCDP
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,feature,Charging_Duration
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,feature,Charging_Pile_Density
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,feature,EV_Charging_Demand
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,feature,Pile_Utilization_Rate
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,feature,Pricing_Mechanism
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,feature,Regional_Functional_Type
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,feature,Spatio_Temporal_Embedding
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,feature,Temperature
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,feature,Time_of_Day
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,metric,MAE
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,metric,MAPE
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,metric,RMSE
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,AST-GAT
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,DCRNN
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,EVformer
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,Gated_Fusion
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,Graph_Attention_Networks
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,Graph_WaveNet
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,MTGNN
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,Multi_Head_Attention
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,PAG
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,STGCN
2026_Jia_EVformer_Spatio_Temporal_Decoupled_Citywide,model,Top-K_Spatial_Attention
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,dataset,Boulder_Colorado
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,dataset,Dundee_EV
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,dataset,Palo_Alto_EV
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,dataset,Perth_EV
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,feature,Calendar_Features
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,feature,Historical_Load
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,feature,Holiday_Flag
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,feature,Region_ID_One_Hot
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,feature,Station_ID_One_Hot
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,metric,MAE
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,metric,RMSE
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,model,ARIMA
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,model,GRU
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,model,LSTM
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,model,Transformer
2026_Kyriakopoulos_ML_Comparison_EV_Charging_Forecasting,model,XGBoost
2026_Lahoti_Mamba_3_Sequence_Modeling,dataset,ARC
2026_Lahoti_Mamba_3_Sequence_Modeling,dataset,FineWeb-Edu
2026_Lahoti_Mamba_3_Sequence_Modeling,dataset,HellaSwag
2026_Lahoti_Mamba_3_Sequence_Modeling,dataset,LAMBADA
2026_Lahoti_Mamba_3_Sequence_Modeling,dataset,OpenBookQA
2026_Lahoti_Mamba_3_Sequence_Modeling,dataset,PIQA
2026_Lahoti_Mamba_3_Sequence_Modeling,dataset,RULER_NIAH
2026_Lahoti_Mamba_3_Sequence_Modeling,dataset,WinoGrande
2026_Lahoti_Mamba_3_Sequence_Modeling,feature,Text_Tokens
2026_Lahoti_Mamba_3_Sequence_Modeling,metric,Accuracy
2026_Lahoti_Mamba_3_Sequence_Modeling,metric,Arithmetic_Intensity
2026_Lahoti_Mamba_3_Sequence_Modeling,metric,Decode_Latency
2026_Lahoti_Mamba_3_Sequence_Modeling,metric,Perplexity
2026_Lahoti_Mamba_3_Sequence_Modeling,model,Gated_DeltaNet
2026_Lahoti_Mamba_3_Sequence_Modeling,model,Mamba-3
2026_Lahoti_Mamba_3_Sequence_Modeling,model,Mamba_SSM
2026_Lahoti_Mamba_3_Sequence_Modeling,model,S4
2026_Lahoti_Mamba_3_Sequence_Modeling,model,Transformer
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,dataset,Norway_Residential_EV_Charging_Dataset
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,feature,Historical_Load
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,feature,Positional_Encoding
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,feature,Scale_Mask
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,feature,Traffic_Density
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,feature,Weather_Features
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,metric,MAE
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,metric,MSE
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,metric,RMSE
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,model,BiLSTM
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,model,GRU
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,model,LSTM
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,model,MFT
2026_Liu_MFT_Multi_Scale_Fusion_Transformer,model,Transformer
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,dataset,Caltech_ACN
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,dataset,Synthetic_Cross_Site_EVCS_Dataset
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,feature,Arrival_Departure_Time
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,feature,Calendar_Features
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,feature,Charging_Duration
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,feature,Holiday_Flag
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,feature,Lag_Features
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,feature,Rolling_Mean_Features
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,feature,kWhDelivered
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,metric,MAE
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,metric,MSE
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,metric,RMSE
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,metric,R_squared
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,model,BiLSTM
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,model,CNN
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,model,Ensemble_Stacking
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,model,LightGBM
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,model,Prophet
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,model,SARIMAX
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,model,TCN
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,model,Transformer
2026_Mansour_Hybrid_XGBoost_BiLSTM_EV_Load,model,XGBoost
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,dataset,Palo_Alto_EV
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,dataset,Weather
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Calendar_Features
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Charging_Efficiency_Metrics
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Charging_Fee_Statistics
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Cyclical_Encodings
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Historical_Load
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Precipitation
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Rolling_Energy_Aggregates
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Session-Level_Statistics
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Solar_Radiation
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,feature,Temperature
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,MAE
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,MAPE
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,MPIW
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,MSE
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,NPIW
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,PICP
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,Pinball_Loss
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,RMSE
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,R_squared
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,metric,sMAPE
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,model,Quantile_Regression
2026_MoghadamDost_TFT_Conformal_Environmental_EV_Load,model,Temporal_Fusion_Transformer
2026_Romia_CNN_LSTM_Attention_Fast_Charging,dataset,Caltech_ACN
2026_Romia_CNN_LSTM_Attention_Fast_Charging,dataset,Weather
2026_Romia_CNN_LSTM_Attention_Fast_Charging,feature,Calendar_Features
2026_Romia_CNN_LSTM_Attention_Fast_Charging,feature,Historical_Load
2026_Romia_CNN_LSTM_Attention_Fast_Charging,feature,Humidity
2026_Romia_CNN_LSTM_Attention_Fast_Charging,feature,Temperature
2026_Romia_CNN_LSTM_Attention_Fast_Charging,metric,MAE
2026_Romia_CNN_LSTM_Attention_Fast_Charging,metric,RMSE
2026_Romia_CNN_LSTM_Attention_Fast_Charging,metric,R_squared
2026_Romia_CNN_LSTM_Attention_Fast_Charging,model,CNN_LSTM_Attention
2026_Romia_CNN_LSTM_Attention_Fast_Charging,model,CNN_LSTM_Transformer
2026_Romia_CNN_LSTM_Attention_Fast_Charging,model,GRU
2026_Romia_CNN_LSTM_Attention_Fast_Charging,model,LSTM_Transformer
2026_Romia_CNN_LSTM_Attention_Fast_Charging,model,RNN
2026_Romia_CNN_LSTM_Attention_Fast_Charging,model,SARIMA
2026_Romia_CNN_LSTM_Attention_Fast_Charging,model,SVR
2026_Romia_CNN_LSTM_Attention_Fast_Charging,model,Transformer
2026_Singh_MetaLearning_Informer_Probabilistic_EV,dataset,Boulder_Colorado
2026_Singh_MetaLearning_Informer_Probabilistic_EV,dataset,Caltech_ACN
2026_Singh_MetaLearning_Informer_Probabilistic_EV,dataset,Palo_Alto_EV
2026_Singh_MetaLearning_Informer_Probabilistic_EV,feature,Calendar_Features
2026_Singh_MetaLearning_Informer_Probabilistic_EV,feature,Historical_Load
2026_Singh_MetaLearning_Informer_Probabilistic_EV,feature,ProbSparse_Attention
2026_Singh_MetaLearning_Informer_Probabilistic_EV,feature,Token_Embeddings
2026_Singh_MetaLearning_Informer_Probabilistic_EV,feature,Weather_Features
2026_Singh_MetaLearning_Informer_Probabilistic_EV,metric,CRPS
2026_Singh_MetaLearning_Informer_Probabilistic_EV,metric,MAE
2026_Singh_MetaLearning_Informer_Probabilistic_EV,metric,MPIW
2026_Singh_MetaLearning_Informer_Probabilistic_EV,metric,MSE
2026_Singh_MetaLearning_Informer_Probabilistic_EV,metric,PICP
2026_Singh_MetaLearning_Informer_Probabilistic_EV,metric,Pinball_Loss
2026_Singh_MetaLearning_Informer_Probabilistic_EV,metric,RMSE
2026_Singh_MetaLearning_Informer_Probabilistic_EV,metric,Winkler_Score
2026_Singh_MetaLearning_Informer_Probabilistic_EV,model,Informer
2026_Singh_MetaLearning_Informer_Probabilistic_EV,model,LSTM
2026_Singh_MetaLearning_Informer_Probabilistic_EV,model,LSTM-Informer
2026_Singh_MetaLearning_Informer_Probabilistic_EV,model,LSTM_Transformer
2026_Singh_MetaLearning_Informer_Probabilistic_EV,model,MAML
2026_Singh_MetaLearning_Informer_Probabilistic_EV,model,MAML-Informer
2026_Singh_MetaLearning_Informer_Probabilistic_EV,model,Reptile
2026_Singh_MetaLearning_Informer_Probabilistic_EV,model,SVR
2026_Singh_MetaLearning_Informer_Probabilistic_EV,model,Transformer
2026_Tang_PC_M3_Mamba_EV_Clusters,dataset,ACN-Sim
2026_Tang_PC_M3_Mamba_EV_Clusters,dataset,Caltech_ACN
2026_Tang_PC_M3_Mamba_EV_Clusters,dataset,ElaadNL
2026_Tang_PC_M3_Mamba_EV_Clusters,dataset,NHTS_2009
2026_Tang_PC_M3_Mamba_EV_Clusters,dataset,NREL_dsgrid_TEMPO
2026_Tang_PC_M3_Mamba_EV_Clusters,feature,Arrival_Departure_Time
2026_Tang_PC_M3_Mamba_EV_Clusters,feature,Battery_Capacity
2026_Tang_PC_M3_Mamba_EV_Clusters,feature,Charging_Power
2026_Tang_PC_M3_Mamba_EV_Clusters,feature,Energy_Requirement
2026_Tang_PC_M3_Mamba_EV_Clusters,feature,Pilot_Signal
2026_Tang_PC_M3_Mamba_EV_Clusters,feature,State_of_Charge
2026_Tang_PC_M3_Mamba_EV_Clusters,metric,Hausdorff_Distance
2026_Tang_PC_M3_Mamba_EV_Clusters,metric,Inference_Latency
2026_Tang_PC_M3_Mamba_EV_Clusters,metric,RMSE
2026_Tang_PC_M3_Mamba_EV_Clusters,model,Informer
2026_Tang_PC_M3_Mamba_EV_Clusters,model,MPC
2026_Tang_PC_M3_Mamba_EV_Clusters,model,Mamba-3
2026_Tang_PC_M3_Mamba_EV_Clusters,model,Mamba_SSM
2026_Tang_PC_M3_Mamba_EV_Clusters,model,PC-M3
2026_Tang_PC_M3_Mamba_EV_Clusters,model,PowerMamba
2026_Tang_PC_M3_Mamba_EV_Clusters,model,Routing_Mamba
2026_Tang_PC_M3_Mamba_EV_Clusters,model,TD3
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,dataset,Caltech_ACN
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,dataset,Palo_Alto_EV
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,dataset,Paris_Belib_EV
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,feature,Calendar_Features
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,feature,Historical_Load
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,feature,Lag_Features
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,feature,Residual_Component
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,feature,Seasonal_Component
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,feature,Trend_Component
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,metric,MAE
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,metric,MAPE
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,metric,RMSE
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,metric,R_squared
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,CNN-LSTM-AM
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,CatBoost
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,DeepBoost
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,Informer
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,Prophet
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,Random_Forest
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,Ridge_Regression
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,STL
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,STL_Hybrid
2026_Ullah_Decomposition_Stacked_Meta_Learning_EV_Load,model,XGBoost
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,dataset,Boulder_Colorado
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,dataset,Dundee_EV
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,dataset,Hong_Kong_EV_Charging_Dataset
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,dataset,Palo_Alto_EV
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,dataset,Perth_EV
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,feature,EV_Charging_Demand
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,feature,Historical_Load
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,feature,Lag_Features
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,metric,MAE
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,metric,MAPE
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,model,GRU
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,model,LSTM
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,model,Lasso
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,model,MLP
2026_Wang_Shengyou_ML_Geographical_Transferability_EV,model,Random_Forest
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,dataset,UrbanEV_Dataset
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,feature,Electricity_Tariff
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,feature,Station_Occupancy
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,feature,Traffic_Zone_Adjacency
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,metric,MAE
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,metric,MAPE
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,metric,RAE
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,metric,RMSE
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,model,Causal_Dilated_Convolution
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,model,Price_Elasticity_Modulator
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,model,SAGE_Semantic_Aware_Graph_Encoder
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,model,Set_Transformer_Induced_Attention
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,model,TACT_Causal_Temporal_Alignment
2026_Wang_Xiaoping_TriModal_Causal_EV_Demand,model,TriCast
2026_Wang_Xu_Similar_Day_Selection_EV_Load,dataset,UrbanEV_Dataset
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,Air_Pressure
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,Calendar_Features
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,Dew_Point
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,Historical_Load
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,Holiday_Flag
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,Humidity
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,POI_Functional_Entropy
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,Rainfall_Intensity
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,Sea_Level_Pressure
2026_Wang_Xu_Similar_Day_Selection_EV_Load,feature,Temperature
2026_Wang_Xu_Similar_Day_Selection_EV_Load,metric,AUC
2026_Wang_Xu_Similar_Day_Selection_EV_Load,metric,F1_Score
2026_Wang_Xu_Similar_Day_Selection_EV_Load,metric,MAE
2026_Wang_Xu_Similar_Day_Selection_EV_Load,metric,Precision
2026_Wang_Xu_Similar_Day_Selection_EV_Load,metric,RMSE
2026_Wang_Xu_Similar_Day_Selection_EV_Load,metric,Recall
2026_Wang_Xu_Similar_Day_Selection_EV_Load,model,LSTM
2026_Wang_Xu_Similar_Day_Selection_EV_Load,model,LightGBM
2026_Wang_Xu_Similar_Day_Selection_EV_Load,model,Multi_Dimensional_DTW
2026_Wang_Xu_Similar_Day_Selection_EV_Load,model,NSGA-II
2026_Wang_Xu_Similar_Day_Selection_EV_Load,model,Random_Forest
2026_Wang_Xu_Similar_Day_Selection_EV_Load,model,SVR
2026_Wang_Xu_Similar_Day_Selection_EV_Load,model,ShapeDTW
2026_Wang_Xu_Similar_Day_Selection_EV_Load,model,XGBoost
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,dataset,CAISO
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,dataset,Florida_CBG_Smart_Meter
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,dataset,NYISO
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,feature,Historical_Load
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,metric,Interval_Score
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,metric,MAE
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,metric,MPIW
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,metric,PICP
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,metric,RMSE
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,model,AS_CQR
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,model,EnergyMamba
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,model,GCN
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,model,LSTM
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,model,Mamba_SSM
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,model,PatchTST
2026_Yu_EnergyMamba_Graph_Mamba_ASCQR,model,Transformer
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,dataset,Boulder_Colorado
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,dataset,ElaadNL
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,dataset,Palo_Alto_EV
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,dataset,Perth_EV
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,feature,Calendar_Features
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,feature,Cyclical_Encodings
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,feature,Historical_Load
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,metric,ACE
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,metric,CRPS
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,metric,MAE
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,metric,MSE
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,metric,RMSE
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,metric,R_squared
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,ARIMA
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,DDI
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,DeepAR
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,FEDM
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,Informer
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,LSTM
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,MetaProbformer
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,PICCN
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,Prophet
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,SMAN
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,SVR
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,Transformer
2026_Zhang_Jinlai_DualDirection_Transformer_EV_Charging,model,USDT
